,County Name,State,ObamaVotes.12,RomneyVotes.12,votes_dem.16,votes_gop.16,total_votes.16,per_dem.16,per_gop.16,diff.16,per_point_diff.16,bushVote.04,kerryVote.04,Total.Precincts.08,Precincts.Reporting.08,Obama.08,McCain.08,Other.08,name,x_coord,y_coord,state_abbr,total_population,white_population,white_population_error,black_population,black_population_error,total_households,average_household_size,average_family_size,fertility,enrolled_hs,enrolled_higher_ed,edu_less_than_9th,edu_hs_no_diploma,edu_hs_diploma,edu_college_no_degree,edu_college_bachelors,edu_college_graduate_professional,in_labor_force_yes,in_labor_force_no,public_transportation_to_work,working_at_home,occupation_management_business_science_arts,income_less_than_10000,income_10000_to_24999,income_25000_to_49999,income_50000_to_99999,income_100000_to_149999,income_150000_to_199999,income_more_than_200000
2343,putnam,ohio,4238,13563,2874,14704,18387,0.1563060858,0.799695437,184,2116,14196,4348,35,35,5169,12855,323,Putnam,-84.128383,41.022141,OH,34647,33426,334,NA,NA,12891,2.67,3.12,498,2367,1615,672,1382,10408,3376,2734,1346,18633,7710,67,566,5316,546,1718,3391,5129,1572,1572,242
2344,putnam,tennessee,7793,17242,6847,18981,26958,0.2539876845,0.7040952593,205,1319,15619,10549,44,44,9735,17098,476,Putnam,-85.496221,36.139518,TN,70570,66489,646,1390,385,27560,2.44,3.01,867,3316,8190,3948,4585,15697,8472,6263,3386,32172,25016,21,806,9753,3783,6549,7691,6727,1762,1762,471
2345,putnam,west virginia,7198,15926,5784,17455,24443,0.2366321646,0.7141103793,168,1434,15587,9223,48,48,9424,15295,285,Putnam,-81.905932,38.509356,WV,54940,53460,828,NA,NA,20975,2.6,3.01,664,2787,2092,1355,2917,14449,7649,5698,3429,25963,17408,21,944,9706,1202,3429,5215,7036,2821,2821,524
2346,quay,new mexico,1382,2194,1016,2208,3550,0.2861971831,0.621971831,188,849,2661,1422,14,14,1546,2363,82,Quay,-103.551586,35.106344,NM,9002,7349,404,NA,NA,3840,2.33,3.09,85,656,378,651,780,2322,1298,636,296,3828,3463,0,173,1086,670,991,987,942,187,187,22
2347,queenannes,maryland,7898,14879,7316,16211,24633,0.2969999594,0.6581009215,2610,941,14380,7019,17,17,8349,14766,298,Queen Anne's,-76.083257,39.03334,MD,46945,41747,437,3363,213,17188,2.69,3.09,481,2635,2061,908,2407,9789,7130,5837,3681,25607,11176,269,1581,9052,600,1415,2835,6000,3503,3503,1143
2348,queens,new york,399970,103193,473389,138550,627021,0.7549810931,0.220965486,1402,1682,156655,398051,1495,1495,436398,144362,5710,Queens,-73.839526,40.6564,NY,2199169,947722,852,419972,428,774311,2.81,3.41,30695,117398,172053,158988,147068,436279,224744,293581,156671,1165731,627641,526040,26367,331891,53307,113108,183304,252889,105984,105984,26976
2349,quitman,georgia,612,510,461,575,1044,0.4415708812,0.5507662835,144,55,409,543,4,4,597,509,8,Quitman,-85.011921,31.858975,GA,2528,1083,368,1395,364,1015,2.49,3.14,92,214,0,171,362,604,236,108,10,1014,1008,0,24,114,170,303,326,196,17,17,3
2350,quitman,mississippi,2837,1116,2303,998,3353,0.6868475992,0.297643901,289,1063,1360,2032,5,5,2797,1334,31,Quitman,-90.287133,34.254962,MS,8551,2539,120,5991,409,3173,2.63,3.26,211,548,296,852,1111,1478,968,420,175,3336,3147,9,25,610,634,1008,880,534,104,104,3
2351,rabun,georgia,1558,5753,1443,6287,7949,0.1815322682,0.7909170965,1841,1997,4649,1918,11,11,2001,5487,96,Rabun,-83.40143,34.88129,GA,16266,15574,41,NA,NA,7148,2.26,2.83,129,723,573,771,1529,3600,2366,1824,1092,7300,5972,86,92,1912,821,1768,1875,1923,496,496,142
2352,racine,wisconsin,52887,49173,42506,46620,93678,0.4537458101,0.4976622046,1644,1273,52449,48226,67,67,53405,45941,1088,Racine,-87.755094,42.784761,WI,194736,157571,91,20930,848,75546,2.49,3.05,2774,12026,10716,5233,11219,44228,28295,19599,10269,100793,50791,1330,2175,29156,4495,11948,18619,26339,9480,9480,1950
2353,radford,virginia,2732,2520,2923,2637,6032,0.4845822281,0.437168435,1205,1415,2564,2244,4,4,2930,2418,77,Radford city,-80.558897,37.124075,VA,16318,14301,1165,1301,108,5667,2.22,2.79,95,423,7407,195,529,1605,1260,1451,832,7658,6823,59,194,2363,836,1632,1339,1282,436,436,59
2354,rains,texas,754,3265,619,3919,4630,0.1336933045,0.8464362851,1387,2310,2995,1213,8,8,1041,3130,37,Rains,-95.796204,32.869941,TX,10942,10175,189,NA,NA,4069,2.67,3.12,105,560,302,446,1025,3091,1798,677,248,5310,3534,55,293,1294,332,773,1265,1144,396,396,13
2355,raleigh,west virginia,7651,20375,6362,21835,29311,0.2170516188,0.7449421719,481,1661,18338,11723,63,63,10115,17358,467,Raleigh,-81.255664,37.775947,WV,78513,69902,282,6492,406,31196,2.37,2.92,849,3707,4106,4413,7670,22174,9758,5363,3269,32398,31623,60,814,8886,2881,8167,8184,9088,2057,2057,427
2356,ralls,missouri,1736,3231,1138,3969,5266,0.2161033042,0.7537030004,1192,1698,2986,2031,8,8,2041,2987,56,Ralls,-91.528192,39.525068,MO,10127,9866,569,NA,NA,4139,2.43,2.83,149,574,382,231,875,3335,1274,917,231,5212,2892,0,265,1393,182,834,1250,1355,411,411,70
2357,ramsey,minnesota,184936,86799,176929,70778,269161,0.6573352009,0.2629578579,69,1081,95074,169979,178,178,182972,88942,4595,Ramsey,-93.099608,45.0153,MN,503113,365854,85,52512,1082,203382,2.39,3.14,8056,29576,49575,16294,16573,77123,65193,76600,49465,277522,122395,16380,11185,108731,15297,31170,51566,62802,25328,25328,8251
2358,ramsey,north dakota,2162,2659,1505,3216,5218,0.2884246838,0.6163280951,605,822,2941,1884,8,8,2311,2358,87,Ramsey,-98.716228,48.251981,ND,11371,10054,838,NA,NA,4762,2.32,2.9,106,734,466,577,487,2229,1850,1272,366,6282,2925,0,498,1969,454,901,1329,1504,441,441,61
2359,randall,texas,7553,41366,8340,43379,53813,0.1549811384,0.8061063312,1458,2137,40512,7842,30,30,9461,41895,336,Randall,-101.900395,34.968492,TX,116811,104082,1079,2487,338,46018,2.49,3.03,1802,6756,10507,1918,4558,18199,21003,15058,7269,64100,26900,164,1902,21823,2486,7034,10892,16642,5482,5482,1698
2360,randolph,alabama,3076,7219,2290,7697,10130,0.2260612043,0.75982231,1978,1680,6129,2820,28,28,3062,7169,130,Randolph,-85.456433,33.290802,AL,22817,17609,206,4781,311,8529,2.59,3.11,324,1155,995,1774,2580,5560,2683,1139,731,10019,8015,0,175,2009,889,2071,2612,2149,581,581,106
2361,randolph,arkansas,2040,3699,1425,4508,6313,0.2257246951,0.7140820529,1302,1480,3157,3411,29,29,2460,3601,235,Randolph,-91.028073,36.342062,AR,18049,17512,124,NA,NA,7255,2.45,2.96,338,966,1052,1324,1432,4903,2634,1002,378,7174,7224,9,227,1939,964,2094,1829,1807,271,271,156
2362,randolph,georgia,1749,1249,1597,1270,2895,0.5516407599,0.4386873921,1379,64,1418,1612,11,11,1833,1370,12,Randolph,-84.758027,31.762757,GA,7724,2772,145,4689,309,2952,2.5,3.17,62,437,577,422,1055,1708,797,346,309,3235,3044,0,79,586,480,964,934,353,119,119,70
2363,randolph,illinois,5753,8284,3421,9992,14032,0.243799886,0.7120866591,2215,1386,8073,6765,37,37,7387,7536,269,Randolph,-89.821295,38.04918,IL,33567,29579,32,3298,226,11999,2.38,2.87,369,1631,1197,1836,3318,9321,4916,2026,849,14532,13101,40,357,3495,743,2279,3579,4011,1111,1111,98
2364,randolph,indiana,3768,6218,2446,7515,10456,0.2339326702,0.7187260903,1897,1465,7172,3812,29,29,4839,5787,177,Randolph,-85.005507,40.149924,IN,26262,25261,210,NA,NA,10369,2.51,3,198,1558,1037,737,2009,8358,3545,1067,793,12826,7668,29,541,3060,647,2275,3567,3110,581,581,67
2365,randolph,missouri,3031,6667,2283,7529,10309,0.2214569793,0.730332719,1937,1575,6550,3585,15,15,3978,6445,183,Randolph,-92.497214,39.43304,MO,25495,23182,146,1523,117,9070,2.5,3.06,506,1589,1016,972,2095,7098,3847,1387,627,10886,9231,84,439,2745,771,2175,3045,2428,482,482,111
2366,randolph,north carolina,14675,44913,13074,49156,63615,0.2055175666,0.7727108386,1494,1835,37109,12575,42,42,16280,40644,493,Randolph,-79.806454,35.710853,NC,140034,120872,25,8008,618,54925,2.53,3,2021,7777,5792,8471,14521,33091,19149,9020,3252,71880,37155,35,1615,16377,4841,11338,16474,16714,4122,4122,808
2367,randolph,west virginia,3325,6150,2724,7583,10816,0.2518491124,0.7010909763,1846,1316,6495,4880,27,27,4527,6051,231,Randolph,-79.868127,38.780276,WV,29233,28442,873,NA,NA,11319,2.36,2.91,190,1415,1583,1539,2428,9729,2379,2177,1511,12547,11564,32,334,3392,1483,2678,3172,3176,518,518,185
2368,rankin,mississippi,14425,46318,13741,46168,61356,0.2239552774,0.752461047,1368,1663,41971,10738,52,52,14235,47645,589,Rankin,-89.946198,32.262505,MS,138523,108239,660,26153,540,51774,2.59,3.09,2522,7918,7631,4181,7406,24300,22270,17765,7971,71596,35912,125,1815,26238,2657,8308,12768,17744,6903,6903,1482
2369,ransom,north dakota,1341,1008,836,1209,2317,0.360811394,0.5217954251,1532,222,1351,1197,6,6,1369,993,64,Ransom,-97.66394,46.458866,ND,5624,5482,432,NA,NA,2345,2.29,2.83,87,346,96,297,206,1518,929,536,163,2893,1559,0,247,875,161,382,737,906,128,128,5
2370,rapides,louisiana,20040,37187,18318,36814,56838,0.3222843872,0.6477004821,711,809,34492,18904,103,103,20109,36605,783,Rapides Parish,-92.535963,31.1965,LA,130800,83933,572,41690,590,48127,2.6,3.18,2157,7402,5981,4901,10270,29787,18425,11188,5237,59841,40955,515,672,18043,4098,11521,12447,13658,4136,4136,913
2371,rappahannock,virginia,1971,2307,1741,2532,4444,0.3917641764,0.5697569757,2462,274,2172,1837,6,6,2105,2227,62,Rappahannock,-78.168603,38.687336,VA,7376,6727,1138,NA,NA,3163,2.33,2.78,103,361,397,537,546,1222,856,1257,746,3852,2228,17,586,1584,117,470,737,850,457,457,250
2372,ravalli,montana,6466,12817,6166,14673,22063,0.2794724199,0.6650500839,2558,1054,13224,6128,22,22,8332,12922,676,Ravalli,-114.123057,46.084852,MT,40013,38591,136,NA,NA,16643,2.35,2.83,478,2185,1037,748,1901,9709,7053,5067,2016,19071,13154,1,1601,5763,1099,3971,4550,4985,1131,1131,369
2373,rawlins,kansas,184,1207,160,1209,1448,0.1104972376,0.8349447514,53,2341,1408,288,17,17,270,1243,29,Rawlins,-101.073866,39.789524,KS,2594,2519,359,NA,NA,1186,2.19,2.74,42,145,62,74,87,646,572,303,81,1382,783,2,245,636,71,320,315,372,80,80,9
2374,ray,missouri,4264,5805,3088,7103,10835,0.2850023073,0.655560683,1621,986,5672,5034,14,14,5241,5593,215,Ray,-93.990525,39.349842,MO,23667,22920,881,NA,NA,9196,2.55,3.04,194,1366,917,654,1538,7002,3407,1224,911,11832,6505,82,489,2854,548,1448,2349,3327,1179,1179,157
2375,reagan,texas,158,676,167,709,900,0.1855555556,0.7877777778,1983,1970,955,184,5,5,197,795,2,Reagan,-101.523572,31.358564,TX,3298,2971,191,NA,NA,1142,2.88,3.4,56,227,44,389,216,665,367,109,83,1635,779,0,76,369,50,127,280,523,74,74,9
2376,real,texas,277,1236,262,1382,1678,0.1561382598,0.8235995232,129,2188,1338,326,5,5,375,1237,15,Real,-99.806875,29.841002,TX,3279,3151,964,NA,NA,1335,2.39,2.83,34,207,82,239,279,623,609,342,106,1210,1382,0,158,317,173,404,417,298,36,36,7
2377,redlake,minnesota,928,978,540,1141,1871,0.2886157135,0.6098343132,2109,790,1164,963,21,21,1119,983,75,Red Lake,-96.096495,47.876728,MN,4094,3975,257,NA,NA,1751,2.26,2.74,61,243,74,197,184,1169,619,295,75,2329,926,3,115,639,107,304,526,657,114,114,21
2378,redriver,louisiana,2253,2483,1938,2391,4422,0.4382632293,0.5407055631,1762,34,2507,2140,18,18,2080,2484,65,Red River Parish,-93.330889,32.093629,LA,9181,5307,359,3714,1043,3203,2.78,3.27,109,471,509,492,1022,2309,1056,465,277,3883,3213,35,63,872,465,664,880,893,185,185,86
2379,redriver,texas,1482,3549,1148,3924,5147,0.2230425491,0.7623858558,1162,1703,3377,2097,23,23,1538,3461,41,Red River,-95.051014,33.618415,TX,12987,10095,333,2196,177,5108,2.5,2.99,117,649,527,934,1607,3435,1975,594,197,5696,4763,38,252,1344,449,1338,1580,1377,289,289,28
2380,redwillow,nebraska,940,3855,638,4212,5061,0.1260620431,0.8322465916,1482,2297,4063,1040,16,16,1216,3748,77,Red Willow,-100.479004,40.176191,NE,11069,10696,1138,NA,NA,4658,2.28,2.88,125,679,380,169,451,2629,1803,1156,467,6093,2870,2,441,1490,327,1047,1386,1540,260,260,38
2381,redwood,minnesota,3008,4570,1887,5137,7566,0.2494052339,0.6789584985,1373,1233,4897,3103,43,43,3250,4308,226,Redwood,-95.253559,44.403638,MN,16069,14552,956,NA,NA,6661,2.33,2.92,289,1008,533,611,853,4223,2598,1399,403,8191,4348,45,594,2619,455,1407,1877,2160,499,499,139
2382,reeves,texas,1649,1185,1659,1417,3184,0.5210427136,0.4450376884,1006,2400,1777,1600,13,13,1605,1444,21,Reeves,-103.682964,31.321483,TX,13269,10659,894,NA,NA,3628,3.4,4.13,396,966,434,2180,1594,2324,956,481,127,5582,4891,0,138,1054,594,879,948,983,193,193,18
2383,refugio,texas,998,1659,1034,1830,2945,0.3511035654,0.6213921902,2471,605,2163,1205,11,11,1382,1853,21,Refugio,-97.168737,28.320913,TX,7434,6350,282,489,991,2786,2.43,2.84,130,454,185,745,632,1658,1240,367,198,2917,2979,0,59,712,193,690,741,813,269,269,45
2384,reno,kansas,7888,15398,6670,15100,23448,0.2844592289,0.6439781644,2541,936,17139,8739,79,79,9711,15858,476,Reno,-98.089515,37.960613,KS,64054,58707,666,2024,289,25876,2.32,2.86,971,3426,3611,1670,3639,13783,11934,5617,2449,31898,18737,120,1652,8743,1810,5311,8514,7643,1732,1732,371
2385,rensselaer,new york,34713,27240,30039,31933,65991,0.4551984362,0.4838993196,743,668,32540,33195,134,134,36550,31126,1212,Rensselaer,-73.513949,42.70975,NY,158629,140335,684,7943,857,63518,2.43,3.02,2262,8403,13043,3743,7728,34347,19445,15884,12522,87207,41055,2684,2651,30075,3737,9892,15526,21175,8889,8889,1414
2386,renville,minnesota,3394,4149,2117,4890,7563,0.2799153775,0.6465688219,1161,964,4431,3789,37,37,3904,3956,257,Renville,-94.95544,44.723711,MN,16007,15469,3,NA,NA,6539,2.4,2.97,178,992,505,799,763,4236,2388,1509,269,8461,4274,76,651,2486,451,1195,1827,2272,564,564,86
2387,renville,north dakota,398,850,200,978,1255,0.1593625498,0.7792828685,2436,2038,944,494,5,5,505,796,42,Renville,-101.657777,48.712854,ND,2442,2378,543,NA,NA,1097,2.18,2.58,71,175,36,82,126,446,528,285,69,1320,680,3,88,432,34,159,362,373,107,107,25
2388,republic,kansas,470,2098,370,1993,2484,0.1489533011,0.8023349436,546,2145,2205,601,23,23,627,1949,52,Republic,-97.650274,39.828164,KS,5069,4946,1038,NA,NA,2377,2.03,2.58,41,253,122,87,105,1363,1161,475,237,2665,1600,7,143,877,145,575,765,655,156,156,61
2389,reynolds,missouri,1155,1927,540,2402,3032,0.1781002639,0.7922163588,721,2014,1895,1449,14,14,1415,1779,86,Reynolds,-90.971207,37.357727,MO,6698,6443,359,NA,NA,2878,2.27,2.65,54,334,161,465,814,2004,801,164,152,2749,2601,4,67,508,285,809,968,672,128,128,5
2390,rhea,tennessee,2625,7793,1942,8650,10946,0.1774164078,0.7902430111,2238,2009,7288,3663,15,15,2905,8033,157,Rhea,-84.918053,35.608595,TN,31215,29519,549,NA,NA,11861,2.55,3.01,456,1773,1331,2222,3157,7805,4385,1669,669,14217,10449,0,561,2765,1344,2641,3756,3217,669,669,90
2391,rice,kansas,899,2631,668,2652,3567,0.1872722176,0.7434819176,795,1779,3124,1116,26,26,1137,2746,76,Rice,-98.200298,38.347421,KS,10128,9429,183,NA,NA,4011,2.42,2.97,183,537,689,254,543,2364,1709,969,419,5234,2823,0,231,1571,319,834,1169,1427,191,191,21
2392,rice,minnesota,17054,14380,14437,15429,32217,0.4481174535,0.4789086507,2729,741,13881,16425,33,33,17381,13723,597,Rice,-93.297478,44.356842,MN,63087,57835,603,1826,363,22213,2.51,3.01,939,3720,6920,1598,2175,12795,8407,6605,3827,34523,15359,303,2395,10659,1041,3189,5060,8599,3098,3098,502
2393,rich,utah,83,907,104,786,1096,0.0948905109,0.7171532847,2256,2048,895,106,5,5,154,829,21,Rich,-111.238688,41.619014,UT,2181,2152,619,NA,NA,762,2.86,3.17,20,174,98,17,54,479,432,240,69,1132,544,4,126,384,33,77,211,349,71,71,17
2394,richardson,nebraska,1180,2407,798,2684,3666,0.2176759411,0.7321331151,737,1603,2903,1283,15,15,1121,1880,77,Richardson,-95.718299,40.123823,NE,8455,8049,281,NA,NA,3862,2.19,2.88,106,591,229,172,666,2720,1258,594,334,4195,2661,23,188,1314,295,1086,1148,1066,229,229,18
2395,richland,illinois,2360,4750,1579,5736,7630,0.2069462647,0.7517693316,1655,1730,5152,2528,22,22,3177,4320,140,Richland,-88.085192,38.713392,IL,16166,15650,498,NA,NA,6675,2.39,2.94,211,769,743,512,717,4137,2268,1404,626,8257,4772,57,239,1997,520,1472,1883,2055,531,531,128
2396,richland,louisiana,4074,7316,3157,6286,9596,0.3289912464,0.6550646103,1326,813,5471,3082,35,35,3311,5751,119,Richland Parish,-91.764232,32.417474,LA,20692,12900,513,7591,956,7417,2.61,3.15,269,1203,623,1241,2330,5188,2676,1237,423,9112,6861,0,136,2144,802,1858,2234,1809,484,484,153
2397,richland,montana,992,3479,669,3885,4812,0.1390274314,0.8073566085,1358,2192,3110,1120,15,15,1196,3158,129,Richland,-104.561134,47.785458,MT,9498,9132,257,NA,NA,4072,2.22,2.66,255,513,157,482,505,2563,1343,836,253,5363,2207,183,294,1405,291,687,882,1572,404,404,142
2398,richland,north dakota,3190,4213,2064,4759,7460,0.2766756032,0.6379356568,1131,942,5255,2820,18,18,3510,3892,150,Richland,-96.951275,46.265335,ND,16507,15694,790,NA,NA,6517,2.32,2.93,313,962,1628,847,508,2778,2376,1736,622,8723,4576,2,604,2499,509,1005,1923,2073,737,737,124
2399,richland,ohio,21785,33057,15629,35805,53739,0.2908316121,0.666275889,815,1007,36253,24056,113,113,24473,32590,1296,Richland,-82.536025,40.77535,OH,125980,110302,352,11720,566,48557,2.45,2.99,1758,7601,5981,3628,9957,36164,17146,8421,4410,59892,40889,276,1448,14789,3172,9585,14774,15338,4376,4376,507
2400,richland,south carolina,94350,46725,108401,52753,169400,0.6399114522,0.3114108619,2010,826,55922,75863,130,130,104029,57234,1434,Richland,-80.906595,34.030983,SC,372597,180352,1016,170302,993,141564,2.43,3.07,5888,21565,43888,7622,19125,52477,48550,50963,33087,204921,92320,2152,14474,69695,12210,23087,37798,43406,15607,15607,4248
2401,richland,wisconsin,4964,3575,3577,4021,7962,0.4492589802,0.5050238634,1739,1786,4841,4505,33,33,5072,3348,90,Richland,-90.426645,43.377179,WI,18205,17774,927,NA,NA,7530,2.4,2.91,245,1084,656,557,1131,5568,2511,1104,710,9743,4760,62,810,2249,448,1573,2201,2652,477,477,77
2402,richmond,georgia,52461,25821,48707,24441,74952,0.6498425659,0.3260886968,1013,802,29764,39262,75,75,52100,26842,329,Richmond,-82.074001,33.359384,GA,198170,80672,892,106738,937,74199,2.51,3.18,3295,11292,16566,7206,14682,38690,28555,15853,9262,96416,58172,1343,1927,23712,9133,15643,22022,19853,5049,5049,1168
2403,richmond,new york,67524,66420,67561,95612,167209,0.4040512173,0.5718113259,1174,244,84450,62699,357,357,73192,80853,987,Richmond,-74.140403,40.56218,NY,463450,351112,227,46563,1014,164279,2.76,3.24,6143,27081,32774,15451,23389,105012,55437,53588,35194,222151,145686,63547,4776,75468,10492,18918,28928,51674,29786,29786,9967
2404,richmond,north carolina,9747,9236,8290,10199,18813,0.4406527401,0.5421251262,753,30,7604,8229,18,18,9586,9316,116,Richmond,-79.746604,35.002992,NC,46477,28620,550,14140,363,17228,2.63,3.26,578,2961,2302,2965,4747,11312,6161,1977,1106,18795,17472,0,264,3838,2708,4480,4908,3906,908,908,181
2405,richmond,virginia,1574,2160,1347,2213,3651,0.3689400164,0.6061353054,2579,477,2082,1243,8,8,1618,2092,33,Richmond,-76.724393,37.938524,VA,9328,6202,1165,2898,27,3007,2.58,3.26,85,366,279,703,1031,2816,1209,481,190,3906,3948,20,158,810,310,633,842,902,257,257,32
2406,riley,kansas,8587,11157,8892,9817,20475,0.4342857143,0.4794627595,2651,1325,12415,7774,48,48,10033,11729,374,Riley,-96.72732,39.292937,KS,69035,58425,554,4171,606,24838,2.45,3,913,2269,21951,475,1419,6929,7924,7696,6140,38461,19263,28,3087,12857,3564,4790,6614,6788,1965,1965,452
2407,ringgold,iowa,1181,1366,753,1820,2684,0.2805514158,0.6780923994,74,1101,1465,1284,8,8,1236,1401,36,Ringgold,-94.244289,40.735,IA,5169,5068,679,NA,NA,2072,2.43,2.98,82,234,210,154,197,1484,614,525,225,2537,1526,0,143,891,122,432,605,661,193,193,22
2408,rioarriba,new mexico,11389,3373,9534,3583,14767,0.6456287668,0.2426356064,2097,1125,5136,9737,44,44,11245,3648,137,Rio Arriba,-106.697088,36.509143,NM,40195,30211,851,NA,NA,14934,2.65,3.15,620,2265,1820,2652,3002,8565,5933,2404,1868,19159,12137,242,688,5488,1699,2790,4284,4166,1583,1583,122
2409,rioblanco,colorado,561,2677,433,2782,3436,0.1260186263,0.8096623981,971,2238,2370,560,5,5,654,2425,55,Rio Blanco,-108.199107,39.975262,CO,6494,6111,1018,NA,NA,2621,2.43,3.07,106,341,313,88,264,1429,1076,758,214,3398,1681,2,316,1036,99,350,679,967,348,348,41
2410,riogrande,colorado,2428,2892,1985,3060,5488,0.3616982507,0.5575801749,83,331,3413,1970,15,15,2427,2916,65,Rio Grande,-106.388011,37.606496,CO,11926,10068,678,NA,NA,3630,3.16,4,103,957,561,559,658,2389,2110,938,520,4939,4204,0,254,1308,339,853,1065,1073,161,161,32
2411,ripley,indiana,3241,7484,2471,9806,12790,0.1931978108,0.7666927287,2355,1858,8224,3510,27,27,4187,7794,199,Ripley,-85.260258,39.101885,IN,28570,27879,116,NA,NA,10717,2.64,3.16,397,1781,1286,1025,1850,8716,3064,1962,831,14999,6836,32,401,3309,601,1981,3032,3711,1034,1034,117
2412,ripley,missouri,1396,3743,830,4520,5518,0.1504168177,0.8191373686,1520,2193,3693,1907,14,14,1795,3406,161,Ripley,-90.866399,36.659253,MO,14057,13956,759,NA,NA,5558,2.49,2.97,156,731,527,1067,1766,3724,1379,781,391,6024,5235,2,162,1227,568,1659,1947,1203,116,116,41
2413,ritchie,west virginia,762,2889,490,3376,4040,0.1212871287,0.8356435644,1219,2318,3060,1060,15,15,989,2753,65,Ritchie,-81.066113,39.178478,WV,10514,10397,448,NA,NA,4213,2.49,2.97,94,576,321,516,1032,3104,1631,448,327,4656,3914,47,111,1089,453,1213,1356,935,168,168,60
2414,riverside,california,247760,255296,253215,240013,517200,0.4895881671,0.4640622583,302,547,263147,187823,1403,1403,210905,197517,7029,Riverside,-115.977297,33.727917,CA,2109464,1365281,967,131258,245,666906,3.12,3.63,32644,154736,133527,128313,138991,336404,319809,171390,91846,978372,593257,11640,41753,251669,31641,100862,157112,216008,97946,97946,27700
2415,roane,tennessee,6014,14719,4833,15863,21580,0.2239573679,0.7350787766,113,1586,14423,8676,25,25,7222,15643,393,Roane,-84.522972,35.847249,TN,54156,51487,50,1327,289,22572,2.36,2.86,740,2451,1650,3046,4260,14015,8347,4071,2445,24925,19162,55,630,6935,1887,4583,6439,6998,1807,1807,329
2416,roane,west virginia,1928,2973,1220,3772,5234,0.2330913259,0.7206725258,1068,1477,3424,2599,20,20,2506,2936,109,Roane,-81.358358,38.71548,WV,15116,14261,488,NA,NA,6015,2.49,3.06,282,700,436,1165,1354,5452,1422,606,368,5407,6823,52,261,989,880,1674,1886,1373,179,179,8
2417,roanoke,virginia,19589,33344,16787,30857,50149,0.3347424674,0.615306387,373,646,30596,16082,34,34,19812,30571,507,Roanoke,-80.079453,37.26855,VA,91583,83233,369,4552,325,37833,2.37,2.92,957,5320,4817,2170,4487,16796,14555,13718,7315,49769,24232,221,1696,19544,1348,4202,9729,14066,5611,5611,1257
2418,roberts,south dakota,2302,1883,1539,2142,3886,0.3960370561,0.5512094699,2114,205,2394,2525,14,14,2672,1781,83,Roberts,-96.947565,45.623555,SD,10033,6256,232,NA,NA,3766,2.62,3.14,238,679,318,488,407,2451,1252,675,281,4752,2674,0,267,1414,358,826,1169,1033,242,242,71
